feature,n_dates,mean_IC,std_IC,IC_IR,t_stat,base,DSR,pass_HLZ,pass_EVT,pass_MAG,is_base_rep,SURVIVOR
eightk_reg_fd_30d__ts_delta__w20,559.0,-0.00885764764895338,0.08362430249386608,-0.10592193160120046,-2.5043313832474983,eightk_reg_fd_30d,0.5323764487034915,False,False,False,False,False
insider_net_shares__ts_argmax__w10,578.0,-0.009931926276513322,0.09535331906312983,-0.10415920886757774,-2.504157219051866,insider_net_shares,0.5323113687279162,False,False,False,False,False
insider_21d__ts_min__w5,579.0,-0.015795177883939474,0.15180126609498792,-0.10405168738221077,-2.503735281866356,insider_21d,0.5321444142743766,False,False,False,False,False
ma20_above_ma50__signed_power_p05,549.0,0.017734954606737404,0.1666319847041697,0.1064318752382574,2.4937785572572118,ma20_above_ma50,0.5281928903025805,False,False,False,False,False
ma20_above_ma50__cs_demean,549.0,0.017734954606737404,0.1666319847041697,0.1064318752382574,2.4937785572572118,ma20_above_ma50,0.5281928903025805,False,False,False,False,False
ma20_above_ma50__cs_zscore,549.0,0.017734954606737404,0.1666319847041697,0.1064318752382574,2.4937785572572118,ma20_above_ma50,0.5281928903025805,False,False,False,False,False
ma20_above_ma50__cs_rank,549.0,0.017734954606737404,0.1666319847041697,0.1064318752382574,2.4937785572572118,ma20_above_ma50,0.5281928903025805,False,False,False,False,False
ma20_above_ma50__scale,549.0,0.017734954606737404,0.1666319847041697,0.1064318752382574,2.4937785572572118,ma20_above_ma50,0.5281928903025805,False,False,False,False,False
eightk_days_since_last__ts_min__w5,579.0,0.00960890723917392,0.09282506680046844,0.10351629759479396,2.4908525085636755,eightk_days_since_last,0.5270380897932823,False,False,False,False,False
insider_60d__ts_argmax__w5,562.0,0.011432531156611823,0.10937799315703566,0.10452313876519899,2.4778818845899258,insider_60d,0.5218898479719597,False,False,False,False,False
bb_width__ts_argmax__w10,578.0,-0.010690714453825089,0.1038817480838869,-0.10291234649990769,-2.474180614648749,bb_width,0.5204228507460951,False,False,False,False,False
vwap_dev_eod__ts_std__w20,570.0,0.02503004321924391,0.24293920948068096,0.10303006778012239,2.4598091539919658,vwap_dev_eod,0.5147148592396965,False,False,True,False,False
post_earnings_5d__ts_delta__w20,470.0,0.010365837020959556,0.0915293501397346,0.11325150899830931,2.4552342080716545,post_earnings_5d,0.5128877409995943,False,False,False,False,False
ma_20__ts_delta__w5,574.0,0.01848523924843146,0.18058716125812407,0.10236186847197513,2.452416056708249,ma_20,0.5117779186430437,False,False,False,False,False
high_52w_ratio__ts_std__w10,343.0,0.028102278404205944,0.2123387611815377,0.13234643664601622,2.45109030789647,high_52w_ratio,0.5112248448089262,False,False,True,False,False
return_20d__ts_rank__w20,569.0,-0.015749353625496423,0.15347097792715872,-0.10262105473108715,-2.447893996351706,return_20d,0.5099806144827296,False,False,False,False,False
eightk_filings_30d__ts_delta__w10,569.0,-0.009512049672164681,0.09270311928641507,-0.10260765490291975,-2.4475743605907105,eightk_filings_30d,0.5098535904736392,False,False,False,False,False
ma20_above_ma50__ts_max__w10,549.0,0.01630555154377908,0.15637997246665472,0.10426879661496265,2.4430960049075665,ma20_above_ma50,0.5080727377910403,False,False,False,False,False
vol_x_short__ts_rank__w10,575.0,0.01135459063926008,0.11182044181423634,0.10154306721594869,2.4349172136405453,vol_x_short,0.5048229748356557,False,False,False,False,False
